lc_words	count
rate for any class of mail	1
readable or other format	1
reason of criminal conviction	1
reason of criminal conviction or mental incapacity	1
reason of the persons	1
reason of the persons failure	1
reason of the persons failure to vote	1
reasonable attorney	1
reasonable attorney fees	1
reasonable cost	1
reasonable effort	1
reasonable effort to remove	1
reasonable effort to remove the names	1
reasonable effort to remove the names of ineligible voters	1
